codigoMesa;idUbigeo;dep;gap_t_c_s;jpp_votos;rla_votos;total_valid;jpp_pct;ganador
001461;20301;02;2943.0;12;15;138;8.696;FUERZA POPULAR
017935;71104;07;2943.0;86;26;163;52.761;JUNTOS POR EL PERÚ
078672;210611;21;2941.0;17;18;187;9.091;FUERZA POPULAR
009025;40407;04;2938.0;35;29;174;20.115;JUNTOS POR EL PERÚ
031856;120808;12;2937.0;8;10;140;5.714;FUERZA POPULAR
012845;60515;06;2936.0;61;5;141;43.262;JUNTOS POR EL PERÚ
077712;210307;21;2936.0;11;10;158;6.962;FUERZA POPULAR
077592;210205;21;2934.0;36;12;103;34.951;VOTOS EN BLANCO
012463;60405;06;2931.0;40;10;137;29.197;FUERZA POPULAR
078701;210611;21;2927.0;18;17;198;9.091;FUERZA POPULAR
031312;120607;12;2925.0;8;3;47;17.021;VOTOS EN BLANCO
044699;140113;14;2924.0;12;25;206;5.825;FUERZA POPULAR
022548;100110;10;2923.0;18;30;212;8.491;FUERZA POPULAR
078680;210611;21;2914.0;8;24;180;4.444;FUERZA POPULAR
012445;60401;06;2911.0;66;13;134;49.254;JUNTOS POR EL PERÚ
065004;150101;15;2906.0;3;5;175;1.714;FUERZA POPULAR
012464;60405;06;2905.0;45;12;166;27.108;FUERZA POPULAR
051678;140130;14;2905.0;2;5;212;0.943;RENOVACIÓN POPULAR
011758;60105;06;2904.0;66;17;175;37.714;JUNTOS POR EL PERÚ
017939;71104;07;2904.0;93;24;158;58.861;JUNTOS POR EL PERÚ
045526;140116;14;2903.0;12;24;201;5.97;FUERZA POPULAR
020458;90314;09;2902.0;50;22;149;33.557;JUNTOS POR EL PERÚ
011684;60101;06;2901.0;38;18;230;16.522;JUNTOS POR EL PERÚ
062872;140416;14;2901.0;9;7;150;6.0;FUERZA POPULAR
004092;22008;02;2900.0;6;11;53;11.321;VOTOS EN BLANCO
065503;150106;15;2899.0;1;0;38;2.632;VOTOS EN BLANCO
079165;210802;21;2899.0;45;18;142;31.69;VOTOS EN BLANCO
018050;71203;07;2893.0;47;21;150;31.333;JUNTOS POR EL PERÚ
079367;210909;21;2893.0;78;7;164;47.561;JUNTOS POR EL PERÚ
001731;20501;02;2887.0;12;17;185;6.486;FUERZA POPULAR
011472;60101;06;2886.0;36;25;202;17.822;FUERZA POPULAR
011100;51105;05;2884.0;36;10;94;38.298;JUNTOS POR EL PERÚ
001446;20203;02;2882.0;19;9;99;19.192;FUERZA POPULAR
068174;170210;17;2881.0;32;30;137;23.358;JUNTOS POR EL PERÚ
078694;210611;21;2881.0;21;17;179;11.732;FUERZA POPULAR
012443;60401;06;2874.0;54;14;134;40.299;JUNTOS POR EL PERÚ
017764;70919;07;2873.0;85;23;149;57.047;JUNTOS POR EL PERÚ
078690;210611;21;2873.0;16;17;191;8.377;FUERZA POPULAR
077553;210201;21;2870.0;22;24;130;16.923;VOTOS EN BLANCO
065495;150106;15;2868.0;1;2;97;1.031;VOTOS EN BLANCO
078953;210701;21;2868.0;48;32;193;24.87;JUNTOS POR EL PERÚ
085480;250302;25;2867.0;13;1;49;26.531;VOTOS EN BLANCO
051397;140130;14;2865.0;3;12;205;1.463;RENOVACIÓN POPULAR
067358;150901;15;2864.0;7;2;104;6.731;FUERZA POPULAR
021343;90901;09;2861.0;31;10;64;48.438;JUNTOS POR EL PERÚ
079157;210802;21;2855.0;47;13;144;32.639;JUNTOS POR EL PERÚ
067353;150901;15;2854.0;6;2;87;6.897;FUERZA POPULAR
076830;201001;20;2851.0;45;18;145;31.034;VOTOS EN BLANCO
067844;160303;16;2845.0;40;22;126;31.746;VOTOS EN BLANCO
079177;210802;21;2844.0;53;28;151;35.099;JUNTOS POR EL PERÚ
044739;140113;14;2843.0;7;16;205;3.415;FUERZA POPULAR
058984;140139;14;2843.0;17;34;209;8.134;FUERZA POPULAR
062985;140501;14;2843.0;7;16;197;3.553;FUERZA POPULAR
010848;50601;05;2842.0;30;17;106;28.302;JUNTOS POR EL PERÚ
017766;70919;07;2841.0;87;24;159;54.717;JUNTOS POR EL PERÚ
031336;120608;12;2841.0;61;11;136;44.853;JUNTOS POR EL PERÚ
019603;90101;09;2837.0;34;25;204;16.667;JUNTOS POR EL PERÚ
001523;20325;02;2835.0;32;16;125;25.6;VOTOS NULOS
085614;920202;92;2835.0;1;11;98;1.02;VOTOS EN BLANCO
042397;140108;14;2834.0;4;21;201;1.99;FUERZA POPULAR
051485;140130;14;2833.0;1;6;211;0.474;RENOVACIÓN POPULAR
004094;22008;02;2832.0;3;13;48;6.25;PARTIDO CÍVICO OBRAS
001789;20505;02;2831.0;17;30;177;9.605;FUERZA POPULAR
017511;70908;07;2831.0;54;26;147;36.735;JUNTOS POR EL PERÚ
063741;140615;14;2831.0;13;28;193;6.736;FUERZA POPULAR
012444;60401;06;2830.0;58;15;134;43.284;JUNTOS POR EL PERÚ
078792;210619;21;2830.0;24;38;162;14.815;VOTOS EN BLANCO
023115;100208;10;2829.0;10;14;179;5.587;FUERZA POPULAR
047851;140124;14;2829.0;1;9;180;0.556;RENOVACIÓN POPULAR
044752;140113;14;2828.0;5;16;193;2.591;FUERZA POPULAR
079365;210909;21;2827.0;82;12;170;48.235;JUNTOS POR EL PERÚ
050352;140127;14;2826.0;1;17;206;0.485;RENOVACIÓN POPULAR
040338;140106;14;2824.0;6;19;226;2.655;RENOVACIÓN POPULAR
066268;150113;15;2822.0;8;5;104;7.692;FUERZA POPULAR
065494;150106;15;2820.0;2;1;94;2.128;VOTOS EN BLANCO
012437;60401;06;2818.0;66;8;143;46.154;JUNTOS POR EL PERÚ
086059;921006;92;2817.0;3;17;139;2.158;FUERZA POPULAR
086296;921304;92;2817.0;0;3;57;0.0;RENOVACIÓN POPULAR
004087;22006;02;2815.0;6;24;92;6.522;VOTOS EN BLANCO
086414;921315;92;2815.0;0;2;82;0.0;RENOVACIÓN POPULAR
031966;120901;12;2814.0;7;11;119;5.882;FUERZA POPULAR
067365;150903;15;2811.0;2;2;54;3.704;FUERZA POPULAR
048728;140126;14;2808.0;3;22;233;1.288;RENOVACIÓN POPULAR
086657;921324;92;2808.0;0;1;84;0.0;RENOVACIÓN POPULAR
032048;120902;12;2807.0;33;14;149;22.148;VOTOS EN BLANCO
017938;71104;07;2804.0;106;15;171;61.988;JUNTOS POR EL PERÚ
033365;130101;13;2804.0;12;12;212;5.66;FUERZA POPULAR
017882;71101;07;2803.0;91;25;177;51.412;JUNTOS POR EL PERÚ
018048;71203;07;2803.0;48;20;154;31.169;JUNTOS POR EL PERÚ
031088;120506;12;2803.0;11;12;188;5.851;FUERZA POPULAR
067679;160102;16;2803.0;30;20;87;34.483;VOTOS EN BLANCO
001493;20313;02;2801.0;18;15;83;21.687;JUNTOS POR EL PERÚ
001005;10705;01;2800.0;82;25;155;52.903;JUNTOS POR EL PERÚ
001991;20803;02;2793.0;53;22;149;35.57;JUNTOS POR EL PERÚ
045564;140116;14;2791.0;6;16;224;2.679;FUERZA POPULAR
078681;210611;21;2788.0;18;32;204;8.824;FUERZA POPULAR
077813;210316;21;2787.0;40;7;138;28.986;VOTOS EN BLANCO
079385;210910;21;2787.0;82;5;155;52.903;JUNTOS POR EL PERÚ
067363;150902;15;2786.0;2;0;70;2.857;FUERZA POPULAR
020463;90314;09;2784.0;59;20;119;49.58;JUNTOS POR EL PERÚ
042400;140108;14;2782.0;4;15;203;1.97;PARTIDO DEL BUEN GOBIERNO
059993;140141;14;2780.0;4;16;220;1.818;FUERZA POPULAR
044743;140113;14;2779.0;7;20;217;3.226;RENOVACIÓN POPULAR
067143;150602;15;2776.0;9;3;70;12.857;VOTOS EN BLANCO
009006;40407;04;2775.0;44;29;198;22.222;JUNTOS POR EL PERÚ
077815;210316;21;2773.0;33;14;103;32.039;VOTOS EN BLANCO
012465;60405;06;2767.0;36;8;156;23.077;FUERZA POPULAR
001460;20301;02;2764.0;16;16;170;9.412;AHORA NACIÓN - AN
002414;21204;02;2763.0;5;24;126;3.968;PARTIDO CÍVICO OBRAS
076827;201001;20;2760.0;37;24;171;21.637;JUNTOS POR EL PERÚ
012442;60401;06;2759.0;60;10;160;37.5;JUNTOS POR EL PERÚ
078679;210611;21;2759.0;24;13;178;13.483;VOTOS EN BLANCO
018053;71203;07;2758.0;42;20;134;31.343;JUNTOS POR EL PERÚ
027485;120101;12;2758.0;2;10;226;0.885;PARTIDO DEL BUEN GOBIERNO
077537;210201;21;2757.0;27;24;118;22.881;FUERZA POPULAR
022656;100114;10;2753.0;21;20;193;10.881;FUERZA POPULAR
030988;120503;12;2753.0;22;21;210;10.476;FUERZA POPULAR
010225;50208;05;2752.0;70;14;125;56.0;JUNTOS POR EL PERÚ
018049;71203;07;2752.0;57;21;170;33.529;JUNTOS POR EL PERÚ
005075;30603;03;2750.0;73;8;98;74.49;JUNTOS POR EL PERÚ
019340;80607;08;2750.0;41;26;116;35.345;JUNTOS POR EL PERÚ
003934;21701;02;2748.0;42;18;119;35.294;VOTOS EN BLANCO
031019;120503;12;2747.0;16;17;173;9.249;FUERZA POPULAR
087865;941706;94;2746.0;2;36;204;0.98;VOTOS EN BLANCO
077816;210316;21;2745.0;40;18;138;28.986;VOTOS EN BLANCO
019612;90101;09;2741.0;19;25;201;9.453;FUERZA POPULAR
031053;120503;12;2740.0;26;11;176;14.773;FUERZA POPULAR
051403;140130;14;2736.0;1;3;191;0.524;RENOVACIÓN POPULAR
086908;921335;92;2734.0;1;7;78;1.282;RENOVACIÓN POPULAR
087124;930703;93;2728.0;1;4;99;1.01;RENOVACIÓN POPULAR
079147;210802;21;2727.0;44;12;117;37.607;JUNTOS POR EL PERÚ
009027;40407;04;2726.0;37;25;161;22.981;JUNTOS POR EL PERÚ
079148;210802;21;2724.0;27;9;84;32.143;VOTOS EN BLANCO
002415;21204;02;2722.0;13;17;129;10.078;FUERZA POPULAR
018047;71203;07;2722.0;44;14;141;31.206;JUNTOS POR EL PERÚ
066906;150410;15;2722.0;10;4;121;8.264;FUERZA POPULAR
070091;190103;19;2722.0;6;8;179;3.352;VOTOS EN BLANCO
021344;90901;09;2721.0;40;13;86;46.512;JUNTOS POR EL PERÚ
002957;21301;02;2718.0;7;22;187;3.743;VOTOS EN BLANCO
079377;210910;21;2717.0;92;16;182;50.549;JUNTOS POR EL PERÚ
079374;210909;21;2716.0;65;18;153;42.484;JUNTOS POR EL PERÚ
002254;20905;02;2714.0;29;7;78;37.179;JUNTOS POR EL PERÚ
007151;40118;04;2713.0;54;46;205;26.341;JUNTOS POR EL PERÚ
007153;40118;04;2713.0;53;42;208;25.481;JUNTOS POR EL PERÚ
066030;150113;15;2712.0;7;9;172;4.07;FUERZA POPULAR
079383;210910;21;2712.0;82;9;154;53.247;JUNTOS POR EL PERÚ
027493;120101;12;2711.0;1;10;211;0.474;PARTIDO DEL BUEN GOBIERNO
045525;140116;14;2711.0;7;17;178;3.933;VOTOS NULOS
067083;150601;15;2711.0;11;1;100;11.0;FUERZA POPULAR
077889;210401;21;2711.0;30;16;187;16.043;FUERZA POPULAR
077833;210401;21;2706.0;24;19;162;14.815;VOTOS EN BLANCO
079371;210909;21;2705.0;67;9;144;46.528;JUNTOS POR EL PERÚ
077540;210201;21;2703.0;31;18;118;26.271;VOTOS EN BLANCO
048653;140126;14;2700.0;1;12;228;0.439;RENOVACIÓN POPULAR
086137;921006;92;2698.0;4;13;140;2.857;VOTOS EN BLANCO
006660;40109;04;2697.0;13;14;223;5.83;PARTIDO DEL BUEN GOBIERNO
077835;210401;21;2697.0;23;14;156;14.744;FUERZA POPULAR
077811;210316;21;2695.0;17;8;92;18.478;VOTOS EN BLANCO
062332;140401;14;2694.0;13;15;148;8.784;FUERZA POPULAR
020055;90110;09;2693.0;26;28;201;12.935;FUERZA POPULAR
077814;210316;21;2693.0;23;7;133;17.293;VOTOS EN BLANCO
019844;90106;09;2691.0;45;23;174;25.862;JUNTOS POR EL PERÚ
012738;60507;06;2690.0;37;6;55;67.273;JUNTOS POR EL PERÚ
021285;90803;09;2688.0;22;21;111;19.82;VOTOS EN BLANCO
066838;150404;15;2686.0;4;0;95;4.211;ALIANZA PARA EL PROGRESO
019015;80406;08;2680.0;37;24;132;28.03;JUNTOS POR EL PERÚ
079174;210802;21;2680.0;47;15;149;31.544;JUNTOS POR EL PERÚ
031051;120503;12;2679.0;17;17;179;9.497;FUERZA POPULAR
031709;120806;12;2679.0;4;14;160;2.5;FUERZA POPULAR
079380;210910;21;2677.0;76;18;168;45.238;JUNTOS POR EL PERÚ
076824;201001;20;2676.0;48;23;153;31.373;JUNTOS POR EL PERÚ
067366;150903;15;2674.0;3;0;47;6.383;VOTOS EN BLANCO
085964;920803;92;2673.0;1;10;175;0.571;RENOVACIÓN POPULAR
007163;40118;04;2672.0;67;38;213;31.455;JUNTOS POR EL PERÚ
068434;180101;18;2670.0;27;12;186;14.516;JUNTOS POR EL PERÚ
085490;250304;25;2670.0;13;9;82;15.854;VOTOS EN BLANCO
011754;60105;06;2669.0;90;18;179;50.279;JUNTOS POR EL PERÚ
079386;210910;21;2669.0;50;12;143;34.965;JUNTOS POR EL PERÚ
018052;71203;07;2668.0;50;20;156;32.051;JUNTOS POR EL PERÚ
030934;120501;12;2667.0;15;9;169;8.876;FUERZA POPULAR
079364;210909;21;2666.0;77;13;158;48.734;JUNTOS POR EL PERÚ
079381;210910;21;2665.0;65;8;145;44.828;VOTOS EN BLANCO
075431;200506;20;2664.0;83;33;223;37.22;JUNTOS POR EL PERÚ
019349;80608;08;2661.0;27;9;109;24.771;VOTOS EN BLANCO
010977;50802;05;2660.0;36;20;123;29.268;AHORA NACIÓN - AN
086385;921315;92;2660.0;0;3;79;0.0;RENOVACIÓN POPULAR
002416;21204;02;2658.0;14;15;113;12.389;VOTOS EN BLANCO
040551;140106;14;2658.0;7;27;214;3.271;FUERZA POPULAR
051472;140130;14;2658.0;3;5;211;1.422;RENOVACIÓN POPULAR
051561;140130;14;2657.0;0;2;274;0.0;RENOVACIÓN POPULAR
072544;190505;19;2657.0;17;12;157;10.828;VOTOS EN BLANCO
005086;30605;03;2655.0;34;9;59;57.627;JUNTOS POR EL PERÚ
044619;140113;14;2655.0;11;27;226;4.867;FUERZA POPULAR
078704;210611;21;2655.0;11;15;161;6.832;VOTOS EN BLANCO
062964;140501;14;2654.0;3;8;118;2.542;FUERZA POPULAR
086110;921006;92;2653.0;1;16;127;0.787;VOTOS EN BLANCO
067357;150901;15;2652.0;2;0;101;1.98;FUERZA POPULAR
031117;120506;12;2651.0;9;12;193;4.663;FUERZA POPULAR
066998;150502;15;2649.0;15;4;81;18.519;VOTOS EN BLANCO
005063;30601;03;2648.0;94;13;174;54.023;JUNTOS POR EL PERÚ
030114;120112;12;2648.0;15;17;204;7.353;FUERZA POPULAR
001466;20301;02;2647.0;19;22;140;13.571;VOTOS EN BLANCO
079389;210910;21;2647.0;73;4;142;51.408;JUNTOS POR EL PERÚ
001997;20803;02;2646.0;45;20;151;29.801;JUNTOS POR EL PERÚ
050345;140127;14;2646.0;1;12;208;0.481;RENOVACIÓN POPULAR
019617;90101;09;2645.0;16;27;147;10.884;PARTIDO CÍVICO OBRAS
067847;160303;16;2645.0;38;18;128;29.688;VOTOS EN BLANCO
020510;90323;09;2643.0;40;16;116;34.483;JUNTOS POR EL PERÚ
000476;10405;01;2640.0;66;11;161;40.994;JUNTOS POR EL PERÚ
001006;10705;01;2640.0;73;18;143;51.049;JUNTOS POR EL PERÚ
031276;120603;12;2640.0;26;12;94;27.66;VOTOS EN BLANCO
078930;210701;21;2638.0;31;20;152;20.395;VOTOS EN BLANCO
031645;120804;12;2635.0;6;10;150;4.0;FUERZA POPULAR
020353;90205;09;2631.0;61;22;169;36.095;JUNTOS POR EL PERÚ
067356;150901;15;2629.0;2;0;90;2.222;FUERZA POPULAR
001758;20502;02;2626.0;36;16;193;18.653;FUERZA POPULAR
009183;40604;04;2625.0;21;5;93;22.581;VOTOS EN BLANCO
018054;71203;07;2625.0;43;23;148;29.054;JUNTOS POR EL PERÚ
067362;150901;15;2624.0;7;1;83;8.434;FUERZA POPULAR
077812;210316;21;2624.0;42;8;104;40.385;VOTOS EN BLANCO
065484;150106;15;2623.0;4;2;82;4.878;PODEMOS PERÚ
007152;40118;04;2622.0;47;40;204;23.039;JUNTOS POR EL PERÚ
010221;50207;05;2622.0;34;26;82;41.463;JUNTOS POR EL PERÚ
049098;140126;14;2622.0;5;20;200;2.5;FUERZA POPULAR
031290;120605;12;2621.0;26;6;106;24.528;VOTOS EN BLANCO
072549;190505;19;2621.0;15;17;162;9.259;VOTOS EN BLANCO
078698;210611;21;2620.0;14;16;172;8.14;FUERZA POPULAR
086041;921006;92;2619.0;7;17;156;4.487;VOTOS EN BLANCO
051372;140130;14;2618.0;5;15;216;2.315;RENOVACIÓN POPULAR
031101;120506;12;2616.0;13;18;168;7.738;FUERZA POPULAR
036703;140101;14;2614.0;4;11;181;2.21;RENOVACIÓN POPULAR
031343;120608;12;2611.0;33;12;104;31.731;VOTOS EN BLANCO
067218;150604;15;2611.0;1;0;53;1.887;VOTOS EN BLANCO
003984;21901;02;2610.0;13;14;127;10.236;FUERZA POPULAR
058896;140139;14;2610.0;8;35;205;3.902;FUERZA POPULAR
001518;20325;02;2609.0;41;18;132;31.061;VOTOS EN BLANCO
019869;90108;09;2606.0;48;18;148;32.432;VOTOS EN BLANCO
019014;80406;08;2605.0;35;16;96;36.458;JUNTOS POR EL PERÚ
012679;60504;06;2604.0;37;15;98;37.755;JUNTOS POR EL PERÚ
079366;210909;21;2604.0;67;11;163;41.104;JUNTOS POR EL PERÚ
019734;90102;09;2602.0;36;25;147;24.49;VOTOS EN BLANCO
063121;140504;14;2600.0;3;19;197;1.523;FUERZA POPULAR
018084;71205;07;2599.0;89;30;174;51.149;JUNTOS POR EL PERÚ
058975;140139;14;2599.0;16;29;187;8.556;FUERZA POPULAR
085126;250107;25;2597.0;10;12;167;5.988;FUERZA POPULAR
079070;210801;21;2596.0;27;19;158;17.089;VOTOS EN BLANCO
019235;80520;08;2592.0;36;9;99;36.364;JUNTOS POR EL PERÚ
078682;210611;21;2589.0;24;14;174;13.793;VOTOS EN BLANCO
007690;40125;04;2587.0;35;31;191;18.325;JUNTOS POR EL PERÚ
018165;71210;07;2587.0;133;42;198;67.172;JUNTOS POR EL PERÚ
040552;140106;14;2587.0;8;24;181;4.42;FUERZA POPULAR
074025;190802;19;2585.0;11;13;173;6.358;FUERZA POPULAR
079176;210802;21;2584.0;41;34;152;26.974;JUNTOS POR EL PERÚ
032268;121103;12;2582.0;12;7;105;11.429;FUERZA POPULAR
009379;40706;04;2577.0;36;18;172;20.93;VOTOS EN BLANCO
001002;10705;01;2576.0;65;31;143;45.455;JUNTOS POR EL PERÚ
009056;40412;04;2576.0;66;10;166;39.759;JUNTOS POR EL PERÚ
077450;210105;21;2576.0;42;27;166;25.301;JUNTOS POR EL PERÚ
023453;100305;10;2575.0;11;15;142;7.746;FUERZA POPULAR
031708;120806;12;2573.0;8;5;111;7.207;FUERZA POPULAR
065509;150106;15;2573.0;1;0;43;2.326;VOTOS EN BLANCO
005001;30505;03;2571.0;96;12;141;68.085;JUNTOS POR EL PERÚ
007169;40118;04;2571.0;55;57;211;26.066;PARTIDO CÍVICO OBRAS
086095;921006;92;2571.0;2;24;122;1.639;VOTOS EN BLANCO
079107;210801;21;2570.0;22;21;137;16.058;VOTOS EN BLANCO
079376;210910;21;2569.0;64;11;138;46.377;JUNTOS POR EL PERÚ
054632;140135;14;2568.0;6;26;256;2.344;PARTIDO DEL BUEN GOBIERNO
074043;190803;19;2568.0;19;17;174;10.92;FUERZA POPULAR
031711;120806;12;2567.0;8;13;169;4.734;FUERZA POPULAR
075759;200704;20;2567.0;36;43;185;19.459;PARTIDO CÍVICO OBRAS
064822;140903;14;2564.0;15;19;154;9.74;VOTOS EN BLANCO
019013;80406;08;2563.0;24;16;111;21.622;JUNTOS POR EL PERÚ
017965;71105;07;2562.0;77;31;154;50.0;JUNTOS POR EL PERÚ
010227;50208;05;2561.0;94;6;146;64.384;JUNTOS POR EL PERÚ
045731;140116;14;2561.0;14;31;182;7.692;PARTIDO CÍVICO OBRAS
074247;200101;20;2561.0;22;25;238;9.244;PARTIDO POLÍTICO COOPERACIÓN POPULAR
022256;100104;10;2559.0;15;30;206;7.282;FUERZA POPULAR
013583;60801;06;2558.0;39;28;195;20.0;JUNTOS POR EL PERÚ
079379;210910;21;2558.0;84;10;164;51.22;JUNTOS POR EL PERÚ
030947;120501;12;2557.0;19;13;195;9.744;FUERZA POPULAR
065680;150111;15;2557.0;4;5;160;2.5;FUERZA POPULAR
010222;50207;05;2556.0;22;13;65;33.846;JUNTOS POR EL PERÚ
075432;200506;20;2555.0;68;33;210;32.381;JUNTOS POR EL PERÚ
065490;150106;15;2553.0;5;1;84;5.952;PODEMOS PERÚ
001699;20501;02;2552.0;22;14;182;12.088;FUERZA POPULAR
051467;140130;14;2552.0;1;8;198;0.505;RENOVACIÓN POPULAR
051619;140130;14;2551.0;3;12;185;1.622;RENOVACIÓN POPULAR
079387;210910;21;2550.0;54;7;152;35.526;VOTOS EN BLANCO
073984;190801;19;2549.0;6;26;179;3.352;FUERZA POPULAR
079076;210801;21;2549.0;28;16;155;18.065;VOTOS EN BLANCO
078705;210611;21;2547.0;10;11;165;6.061;VOTOS NULOS
017758;70919;07;2544.0;56;30;124;45.161;JUNTOS POR EL PERÚ
069487;190101;19;2543.0;7;9;247;2.834;RENOVACIÓN POPULAR
005082;30605;03;2541.0;39;6;81;48.148;JUNTOS POR EL PERÚ
011783;60105;06;2541.0;60;28;174;34.483;JUNTOS POR EL PERÚ
032053;120902;12;2540.0;45;15;184;24.457;FUERZA POPULAR
031270;120603;12;2539.0;101;103;206;49.029;PARTIDO CÍVICO OBRAS
078788;210619;21;2536.0;27;16;121;22.314;VOTOS EN BLANCO
005043;30506;03;2532.0;63;50;168;37.5;JUNTOS POR EL PERÚ
074049;190803;19;2531.0;25;13;182;13.736;FUERZA POPULAR
078928;210701;21;2522.0;30;9;113;26.549;VOTOS EN BLANCO
012439;60401;06;2521.0;41;18;132;31.061;JUNTOS POR EL PERÚ
074016;190802;19;2521.0;18;26;193;9.326;FUERZA POPULAR
011302;60101;06;2518.0;33;22;198;16.667;FUERZA POPULAR
031267;120603;12;2518.0;35;18;124;28.226;VOTOS EN BLANCO
078950;210701;21;2517.0;21;17;128;16.406;FUERZA POPULAR
079196;210803;21;2517.0;37;11;74;50.0;VOTOS EN BLANCO
031364;120609;12;2516.0;43;10;84;51.19;JUNTOS POR EL PERÚ
017943;71104;07;2514.0;63;33;131;48.092;JUNTOS POR EL PERÚ
005046;30506;03;2513.0;82;39;155;52.903;JUNTOS POR EL PERÚ
068138;170203;17;2511.0;34;17;88;38.636;JUNTOS POR EL PERÚ
075430;200506;20;2509.0;61;28;201;30.348;JUNTOS POR EL PERÚ
031552;120801;12;2508.0;3;6;151;1.987;FUERZA POPULAR
031797;120807;12;2506.0;11;8;185;5.946;FUERZA POPULAR
066902;150410;15;2505.0;5;4;132;3.788;FUERZA POPULAR
086948;921373;92;2503.0;1;2;122;0.82;RENOVACIÓN POPULAR
019662;90101;09;2502.0;24;34;209;11.483;FUERZA POPULAR
086155;921006;92;2501.0;3;22;154;1.948;VOTOS EN BLANCO
003933;21701;02;2500.0;51;25;148;34.459;JUNTOS POR EL PERÚ
074009;190802;19;2498.0;21;22;194;10.825;FUERZA POPULAR
050350;140127;14;2497.0;3;7;194;1.546;RENOVACIÓN POPULAR
079093;210801;21;2494.0;27;25;130;20.769;VOTOS EN BLANCO
079384;210910;21;2494.0;77;17;170;45.294;JUNTOS POR EL PERÚ
087110;930703;93;2494.0;1;2;70;1.429;RENOVACIÓN POPULAR
031783;120807;12;2493.0;6;16;182;3.297;FUERZA POPULAR
066834;150404;15;2491.0;3;0;93;3.226;ALIANZA PARA EL PROGRESO
067766;160201;16;2491.0;35;17;122;28.689;JUNTOS POR EL PERÚ
077589;210205;21;2491.0;40;7;90;44.444;JUNTOS POR EL PERÚ
066911;150410;15;2490.0;2;3;109;1.835;FUERZA POPULAR
031102;120506;12;2489.0;2;9;176;1.136;FUERZA POPULAR
038018;140103;14;2489.0;16;44;244;6.557;FUERZA POPULAR
001993;20803;02;2487.0;35;19;136;25.735;VOTOS EN BLANCO
018152;71210;07;2486.0;149;17;223;66.816;JUNTOS POR EL PERÚ
005002;30505;03;2485.0;84;17;150;56.0;JUNTOS POR EL PERÚ
018051;71203;07;2483.0;53;28;167;31.737;JUNTOS POR EL PERÚ
075837;200708;20;2481.0;31;42;146;21.233;PARTIDO CÍVICO OBRAS
078676;210611;21;2481.0;21;19;204;10.294;FUERZA POPULAR
063687;140615;14;2480.0;16;45;189;8.466;PARTIDO CÍVICO OBRAS
079378;210910;21;2480.0;84;5;148;56.757;JUNTOS POR EL PERÚ
031366;120609;12;2479.0;40;7;78;51.282;JUNTOS POR EL PERÚ
019012;80406;08;2476.0;25;13;85;29.412;JUNTOS POR EL PERÚ
075428;200506;20;2476.0;54;44;221;24.434;JUNTOS POR EL PERÚ
087059;922701;92;2475.0;6;18;210;2.857;RENOVACIÓN POPULAR
065333;150101;15;2474.0;5;11;184;2.717;FUERZA POPULAR
068143;170204;17;2474.0;69;20;168;41.071;JUNTOS POR EL PERÚ
079382;210910;21;2474.0;78;6;150;52.0;JUNTOS POR EL PERÚ
045524;140116;14;2469.0;19;25;208;9.135;FUERZA POPULAR
013541;60801;06;2468.0;30;23;173;17.341;VOTOS EN BLANCO
064144;140801;14;2467.0;11;21;218;5.046;FUERZA POPULAR
068139;170203;17;2467.0;44;16;110;40.0;JUNTOS POR EL PERÚ
023549;100401;10;2466.0;9;11;194;4.639;FUERZA POPULAR
075337;200412;20;2466.0;86;33;195;44.103;JUNTOS POR EL PERÚ
078932;210701;21;2465.0;23;11;159;14.465;FUERZA POPULAR
